2017-03-18,31
2017-03-19,27
2017-03-22,35
2017-03-24,29
2017-03-25,33
2017-03-26,37
2017-03-27,29
2017-03-30,33
2017-04-01,31
2017-04-02,29
2017-04-03,31
2017-04-06,27
2017-04-07,51
2017-04-09,29
2017-04-13,27
2017-04-15,25
2017-04-16,25
2017-04-20,25
2017-04-21,29
2017-04-26,25
2017-04-27,27
2017-04-28,25
2017-04-29,31
2017-04-30,39
2017-05-01,29
2017-05-02,27
2017-05-04,27
2017-05-07,29
2017-05-09,31
2017-05-10,27
2017-05-14,27
2017-05-16,31
2017-05-20,25
2017-05-21,27
2017-05-26,25
2017-05-27,43
2017-05-28,27
2017-05-29,27
2017-05-30,27
2017-06-01,31
2017-06-02,31
2017-06-03,35
2017-06-05,37
2017-06-06,31
2017-06-08,25
2017-06-09,29
2017-06-10,25
2017-06-11,25
2017-06-13,29
2017-06-14,35
2017-06-15,37
2017-06-17,27
2017-06-18,31
2017-06-22,27
2017-06-24,27
2017-06-25,27
2017-06-27,25
2017-06-30,29
2017-07-01,29
2017-07-02,25
2017-07-03,33
2017-07-04,29
2017-07-05,37
2017-07-06,25
2017-07-08,27
2017-07-09,25
2017-07-15,27
2017-07-18,27
2017-07-19,27
2017-07-22,25
2017-07-23,27
2017-07-26,27
2017-07-27,27
2017-07-28,25
2017-07-29,31
2017-07-30,29
2017-07-31,25
2017-08-01,25
2017-08-02,25
2017-08-03,27
2017-08-04,31
2017-08-05,29
2017-08-06,25
2017-08-08,27
2017-08-12,27
2017-08-13,25
2017-08-14,29
2017-08-16,25
2017-08-19,27
2017-08-20,29
2017-08-21,37
2017-08-22,25
2017-08-24,33
2017-08-25,25
2017-08-27,29
2017-08-28,29
2017-09-02,27
2017-09-03,29
2017-09-04,25
2017-09-06,25
2017-09-09,25
2017-09-10,45
2017-09-13,29
2017-09-16,25
2017-09-17,29
2017-09-20,25
2017-09-23,31
2017-09-24,29
2017-09-26,31
2017-09-28,27
2017-09-30,27
2017-10-01,150
2017-10-03,25
2017-10-05,33
2017-10-06,25
2017-10-07,25
2017-10-09,25
2017-10-10,25
2017-10-11,33
2017-10-12,29
2017-10-15,31
2017-10-16,27
2017-10-17,25
2017-10-18,31
2017-10-21,25
2017-10-22,29
2017-10-23,29
2017-10-27,25
2017-10-28,27
2017-10-29,27
2017-10-31,27
2017-11-03,27
2017-11-04,27
2017-11-05,79
